CMDLINE /home/shuki/anaconda3/envs/torch/bin/python3.8 triplets_gui.py
MEM 2785.812500 1616577550.4604
MEM 2785.812500 1616577550.5607
MEM 2850.007812 1616577550.6610
MEM 2850.007812 1616577550.7612
MEM 2850.007812 1616577550.8615
MEM 2850.007812 1616577550.9618
MEM 2850.007812 1616577551.0620
MEM 2850.007812 1616577551.1623
MEM 2850.007812 1616577551.2625
MEM 2850.007812 1616577551.3628
MEM 2850.007812 1616577551.4631
MEM 2913.945312 1616577551.5633
MEM 2913.945312 1616577551.6636
MEM 2913.945312 1616577551.7639
MEM 2913.945312 1616577551.8641
MEM 2913.945312 1616577551.9644
MEM 2913.945312 1616577552.0647
MEM 2913.945312 1616577552.1649
MEM 2913.945312 1616577552.2652
MEM 2913.945312 1616577552.3654
MEM 2913.945312 1616577552.4657
MEM 2913.945312 1616577552.5660
MEM 2913.945312 1616577552.6662
MEM 2977.882812 1616577552.7665
MEM 2977.882812 1616577552.8668
MEM 2977.882812 1616577552.9671
MEM 2977.882812 1616577553.0673
MEM 2977.882812 1616577553.1676
MEM 2977.882812 1616577553.2679
MEM 2977.882812 1616577553.3681
MEM 2977.882812 1616577553.4684
MEM 3041.820312 1616577553.5686
MEM 3041.820312 1616577553.6689
MEM 3041.820312 1616577553.7692
MEM 3041.820312 1616577553.8694
MEM 3041.820312 1616577553.9697
MEM 3041.820312 1616577554.0700
MEM 3106.015625 1616577554.1702
MEM 3106.015625 1616577554.2705
MEM 3106.015625 1616577554.3708
MEM 3106.015625 1616577554.4711
MEM 3106.015625 1616577554.5714
MEM 3106.015625 1616577554.6716
MEM 3106.015625 1616577554.7719
MEM 3106.015625 1616577554.8721
MEM 3106.015625 1616577554.9724
MEM 3145.976562 1616577555.0727
MEM 3169.953125 1616577555.1729
MEM 3169.953125 1616577555.2732
MEM 3169.953125 1616577555.3735
MEM 3169.953125 1616577555.4737
MEM 3169.953125 1616577555.5740
MEM 3169.953125 1616577555.6743
MEM 3169.953125 1616577555.7745
MEM 3169.953125 1616577555.8748
MEM 1581.039062 1616577555.9750
MEM 1718.242188 1616577556.0753
MEM 2004.867188 1616577556.1756
MEM 2305.054688 1616577556.2760
MEM 2599.453125 1616577556.3763
MEM 2822.285156 1616577556.4765
MEM 2822.285156 1616577556.5767
MEM 2822.285156 1616577556.6769
MEM 2822.285156 1616577556.7772
MEM 2822.285156 1616577556.8775
MEM 2822.285156 1616577556.9777
MEM 2822.285156 1616577557.0780
MEM 2822.285156 1616577557.1782
MEM 2822.285156 1616577557.2785
MEM 2843.941406 1616577557.3788
MEM 2886.480469 1616577557.4791
MEM 2886.480469 1616577557.5793
MEM 2886.480469 1616577557.6796
MEM 2886.480469 1616577557.7799
MEM 2886.480469 1616577557.8801
MEM 2886.480469 1616577557.9804
MEM 2886.480469 1616577558.0807
MEM 2886.480469 1616577558.1809
MEM 2886.480469 1616577558.2812
MEM 2886.480469 1616577558.3814
MEM 2886.480469 1616577558.4817
MEM 2886.480469 1616577558.5819
MEM 2886.480469 1616577558.6822
MEM 2886.480469 1616577558.7824
MEM 2886.480469 1616577558.8827
MEM 2950.417969 1616577558.9830
MEM 2950.417969 1616577559.0832
MEM 2950.417969 1616577559.1835
MEM 2950.417969 1616577559.2837
MEM 2950.417969 1616577559.3840
MEM 2950.417969 1616577559.4842
MEM 2950.417969 1616577559.5846
MEM 2950.417969 1616577559.6849
MEM 2950.417969 1616577559.7851
MEM 3014.355469 1616577559.8854
MEM 3014.355469 1616577559.9856
MEM 3014.355469 1616577560.0859
MEM 3014.355469 1616577560.1862
MEM 3014.355469 1616577560.2864
MEM 3014.355469 1616577560.3867
MEM 3014.355469 1616577560.4869
MEM 3076.488281 1616577560.5872
MEM 3078.292969 1616577560.6874
MEM 3078.292969 1616577560.7877
MEM 3078.292969 1616577560.8879
MEM 3078.292969 1616577560.9882
MEM 3078.292969 1616577561.0885
MEM 3078.292969 1616577561.1887
MEM 3141.199219 1616577561.2890
MEM 3142.488281 1616577561.3892
MEM 3142.488281 1616577561.4895
MEM 3142.488281 1616577561.5898
MEM 3142.488281 1616577561.6900
MEM 3142.488281 1616577561.7903
MEM 3142.488281 1616577561.8905
MEM 3142.488281 1616577561.9907
MEM 3142.488281 1616577562.0910
MEM 3142.488281 1616577562.1913
MEM 3142.488281 1616577562.2915
MEM 3142.488281 1616577562.3918
MEM 3206.425781 1616577562.4921
MEM 3206.425781 1616577562.5924
MEM 3206.425781 1616577562.6926
MEM 3206.425781 1616577562.7929
MEM 3206.425781 1616577562.8931
MEM 3206.425781 1616577562.9934
MEM 1552.945312 1616577563.0937
MEM 1798.945312 1616577563.1940
MEM 2071.035156 1616577563.2944
MEM 2360.917969 1616577563.3947
MEM 2687.812500 1616577563.4950
MEM 2807.593750 1616577563.5952
MEM 2807.593750 1616577563.6955
MEM 2807.593750 1616577563.7957
MEM 2807.593750 1616577563.8960
MEM 2807.593750 1616577563.9962
MEM 2807.593750 1616577564.0965
MEM 2807.593750 1616577564.1967
MEM 2807.593750 1616577564.2970
MEM 2807.593750 1616577564.3973
MEM 2807.593750 1616577564.4975
MEM 2807.593750 1616577564.5978
MEM 2807.593750 1616577564.6980
MEM 2807.593750 1616577564.7984
MEM 2807.593750 1616577564.8986
MEM 2807.593750 1616577564.9989
MEM 2837.242188 1616577565.0991
MEM 2871.789062 1616577565.1993
MEM 2871.789062 1616577565.2996
MEM 2871.789062 1616577565.3998
MEM 2871.789062 1616577565.5001
MEM 2871.789062 1616577565.6004
MEM 2871.789062 1616577565.7006
MEM 2871.789062 1616577565.8009
MEM 2871.789062 1616577565.9011
MEM 2871.789062 1616577566.0014
MEM 2890.351562 1616577566.1017
MEM 2935.726562 1616577566.2020
MEM 2935.726562 1616577566.3022
MEM 2935.726562 1616577566.4025
MEM 2935.726562 1616577566.5027
MEM 2935.726562 1616577566.6030
MEM 2935.726562 1616577566.7032
MEM 2935.726562 1616577566.8035
MEM 2999.664062 1616577566.9038
MEM 2999.664062 1616577567.0040
MEM 2999.664062 1616577567.1043
MEM 2999.664062 1616577567.2045
MEM 2999.664062 1616577567.3048
MEM 2999.664062 1616577567.4051
MEM 2999.664062 1616577567.5053
MEM 2999.664062 1616577567.6056
MEM 2999.664062 1616577567.7058
MEM 3063.601562 1616577567.8061
MEM 3063.601562 1616577567.9064
MEM 3063.601562 1616577568.0066
MEM 3063.601562 1616577568.1069
MEM 3063.601562 1616577568.2070
MEM 3127.796875 1616577568.3073
MEM 3127.796875 1616577568.4076
MEM 3127.796875 1616577568.5078
MEM 3127.796875 1616577568.6081
MEM 3127.796875 1616577568.7084
MEM 3127.796875 1616577568.8086
MEM 3127.796875 1616577568.9090
MEM 3127.796875 1616577569.0092
MEM 3127.796875 1616577569.1095
MEM 3191.734375 1616577569.2097
MEM 3191.734375 1616577569.3100
MEM 3191.734375 1616577569.4102
MEM 3191.734375 1616577569.5105
MEM 3191.734375 1616577569.6107
MEM 3191.734375 1616577569.7111
MEM 3191.734375 1616577569.8113
MEM 3191.734375 1616577569.9116
MEM 3191.734375 1616577570.0119
MEM 3255.414062 1616577570.1121
MEM 3255.671875 1616577570.2124
MEM 3255.671875 1616577570.3127
MEM 3255.671875 1616577570.4129
MEM 3255.671875 1616577570.5132
MEM 3255.671875 1616577570.6134
MEM 3255.671875 1616577570.7137
MEM 3255.671875 1616577570.8139
MEM 1492.457031 1616577570.9142
MEM 1492.480469 1616577571.0144
MEM 1492.480469 1616577571.1150
MEM 1492.480469 1616577571.2156
MEM 1492.480469 1616577571.3162
MEM 1492.480469 1616577571.4172
MEM 1492.480469 1616577571.5178
MEM 1492.480469 1616577571.6184
MEM 1492.480469 1616577571.7191
MEM 1492.480469 1616577571.8196
MEM 1492.480469 1616577571.9202
MEM 1492.480469 1616577572.0208
MEM 1492.480469 1616577572.1213
MEM 1492.480469 1616577572.2219
MEM 1492.480469 1616577572.3225
MEM 1492.480469 1616577572.4231
MEM 1492.480469 1616577572.5237
MEM 1492.480469 1616577572.6243
MEM 1492.480469 1616577572.7248
MEM 1492.480469 1616577572.8254
MEM 1492.480469 1616577572.9260
MEM 1492.480469 1616577573.0266
MEM 1492.480469 1616577573.1272
MEM 1492.480469 1616577573.2278
MEM 1492.480469 1616577573.3284
MEM 1492.480469 1616577573.4290
MEM 1492.480469 1616577573.5296
MEM 1492.480469 1616577573.6302
MEM 1492.480469 1616577573.7305
MEM 1492.480469 1616577573.8312
MEM 1492.480469 1616577573.9314
MEM 1492.480469 1616577574.0317
MEM 1492.480469 1616577574.1320
MEM 1492.480469 1616577574.2323
MEM 1492.480469 1616577574.3326
MEM 1492.480469 1616577574.4329
MEM 1492.480469 1616577574.5333
MEM 1492.480469 1616577574.6336
MEM 1492.480469 1616577574.7339
MEM 1492.480469 1616577574.8343
MEM 1492.480469 1616577574.9346
MEM 1492.480469 1616577575.0351
MEM 1492.480469 1616577575.1357
MEM 1492.480469 1616577575.2360
MEM 1492.480469 1616577575.3363
MEM 1492.480469 1616577575.4366
MEM 1492.480469 1616577575.5368
MEM 1492.480469 1616577575.6371
MEM 1492.480469 1616577575.7373
MEM 1492.480469 1616577575.8376
MEM 1492.480469 1616577575.9379
MEM 1492.480469 1616577576.0382
MEM 1492.480469 1616577576.1388
MEM 1492.480469 1616577576.2391
MEM 1492.480469 1616577576.3395
MEM 1492.480469 1616577576.4398
MEM 1492.480469 1616577576.5404
MEM 1492.480469 1616577576.6407
MEM 1492.480469 1616577576.7412
MEM 1492.480469 1616577576.8415
MEM 1492.480469 1616577576.9418
MEM 1492.480469 1616577577.0421
MEM 1492.480469 1616577577.1424
MEM 1492.480469 1616577577.2428
MEM 1492.480469 1616577577.3433
MEM 1492.480469 1616577577.4435
MEM 1492.480469 1616577577.5438
MEM 1492.480469 1616577577.6440
MEM 1492.480469 1616577577.7443
MEM 1492.480469 1616577577.8445
MEM 1492.480469 1616577577.9450
MEM 1492.480469 1616577578.0455
MEM 1492.480469 1616577578.1459
MEM 1492.480469 1616577578.2462
MEM 1492.480469 1616577578.3465
MEM 1492.480469 1616577578.4468
MEM 1492.480469 1616577578.5470
MEM 1492.480469 1616577578.6476
MEM 1492.480469 1616577578.7479
MEM 1492.480469 1616577578.8481
MEM 1492.480469 1616577578.9485
MEM 1492.480469 1616577579.0487
MEM 1492.480469 1616577579.1489
MEM 1492.480469 1616577579.2492
MEM 1492.480469 1616577579.3494
MEM 1492.480469 1616577579.4497
MEM 1492.480469 1616577579.5499
MEM 1492.480469 1616577579.6502
MEM 1492.480469 1616577579.7505
MEM 1492.480469 1616577579.8508
MEM 1492.480469 1616577579.9512
MEM 1492.480469 1616577580.0517
MEM 1492.480469 1616577580.1520
MEM 1492.480469 1616577580.2523
MEM 1492.480469 1616577580.3525
MEM 1492.480469 1616577580.4529
MEM 1492.480469 1616577580.5531
MEM 1492.480469 1616577580.6535
MEM 1492.480469 1616577580.7537
MEM 1492.480469 1616577580.8540
MEM 1492.480469 1616577580.9542
MEM 1492.480469 1616577581.0545
MEM 1492.480469 1616577581.1547
MEM 1492.480469 1616577581.2550
MEM 1492.480469 1616577581.3556
MEM 1492.480469 1616577581.4558
MEM 1492.480469 1616577581.5560
MEM 1492.480469 1616577581.6564
MEM 1492.480469 1616577581.7567
MEM 1492.480469 1616577581.8569
MEM 1492.480469 1616577581.9572
MEM 1492.480469 1616577582.0574
MEM 1492.480469 1616577582.1578
MEM 1492.480469 1616577582.2580
MEM 1492.480469 1616577582.3584
MEM 1492.480469 1616577582.4587
MEM 1492.480469 1616577582.5590
MEM 1492.480469 1616577582.6593
MEM 1492.480469 1616577582.7595
MEM 1492.480469 1616577582.8597
MEM 1492.480469 1616577582.9599
MEM 1492.480469 1616577583.0604
MEM 1492.480469 1616577583.1606
MEM 1492.480469 1616577583.2609
MEM 1492.480469 1616577583.3611
MEM 1492.480469 1616577583.4614
MEM 1492.480469 1616577583.5618
MEM 1492.480469 1616577583.6620
MEM 1492.480469 1616577583.7623
MEM 1492.480469 1616577583.8626
MEM 1492.480469 1616577583.9629
MEM 1492.480469 1616577584.0631
MEM 1492.480469 1616577584.1634
MEM 1492.480469 1616577584.2636
MEM 1492.480469 1616577584.3639
MEM 1492.480469 1616577584.4643
MEM 1492.480469 1616577584.5645
MEM 1492.480469 1616577584.6648
MEM 1492.480469 1616577584.7651
MEM 1492.480469 1616577584.8653
MEM 1492.480469 1616577584.9656
MEM 1492.480469 1616577585.0658
MEM 1492.480469 1616577585.1661
MEM 1492.480469 1616577585.2663
MEM 1492.480469 1616577585.3667
MEM 1492.480469 1616577585.4670
MEM 1492.480469 1616577585.5673
MEM 1492.480469 1616577585.6675
MEM 1492.480469 1616577585.7680
MEM 1492.480469 1616577585.8682
MEM 1492.480469 1616577585.9686
MEM 1492.480469 1616577586.0689
MEM 1492.480469 1616577586.1692
MEM 1492.480469 1616577586.2695
MEM 1492.480469 1616577586.3700
MEM 1492.480469 1616577586.4702
MEM 1492.480469 1616577586.5706
MEM 1492.480469 1616577586.6709
MEM 1492.480469 1616577586.7710
MEM 1492.480469 1616577586.8713
MEM 1492.480469 1616577586.9715
MEM 1492.480469 1616577587.0719
MEM 1492.480469 1616577587.1721
MEM 1492.480469 1616577587.2725
MEM 1492.480469 1616577587.3728
MEM 1492.480469 1616577587.4730
MEM 1492.480469 1616577587.5733
MEM 1492.480469 1616577587.6735
MEM 1492.480469 1616577587.7738
MEM 1492.480469 1616577587.8740
MEM 1492.480469 1616577587.9745
MEM 1492.480469 1616577588.0747
MEM 1492.480469 1616577588.1750
MEM 1492.480469 1616577588.2753
MEM 1492.480469 1616577588.3756
MEM 1492.480469 1616577588.4758
MEM 1492.480469 1616577588.5761
MEM 1492.480469 1616577588.6763
MEM 1492.480469 1616577588.7768
MEM 1492.480469 1616577588.8770
MEM 1492.480469 1616577588.9773
MEM 1492.480469 1616577589.0776
MEM 1492.480469 1616577589.1778
MEM 1492.480469 1616577589.2780
MEM 1492.480469 1616577589.3783
MEM 1492.480469 1616577589.4786
MEM 1492.480469 1616577589.5790
MEM 1492.480469 1616577589.6792
MEM 1492.480469 1616577589.7795
MEM 1492.480469 1616577589.8797
MEM 1492.480469 1616577589.9802
MEM 1492.480469 1616577590.0804
MEM 1492.480469 1616577590.1807
MEM 1492.480469 1616577590.2809
MEM 1492.480469 1616577590.3812
MEM 1492.480469 1616577590.4814
MEM 1492.480469 1616577590.5817
MEM 1492.480469 1616577590.6819
MEM 1492.480469 1616577590.7822
MEM 1492.480469 1616577590.8824
MEM 1492.480469 1616577590.9827
MEM 1492.480469 1616577591.0829
MEM 1492.480469 1616577591.1830
MEM 1492.480469 1616577591.2832
MEM 1492.480469 1616577591.3835
MEM 1492.480469 1616577591.4840
MEM 1492.480469 1616577591.5842
MEM 1492.480469 1616577591.6845
MEM 1492.480469 1616577591.7847
MEM 1492.480469 1616577591.8851
MEM 1492.480469 1616577591.9853
MEM 1492.480469 1616577592.0856
MEM 1492.480469 1616577592.1859
MEM 1492.480469 1616577592.2861
MEM 1492.480469 1616577592.3864
MEM 1492.480469 1616577592.4866
MEM 1492.480469 1616577592.5871
MEM 1492.480469 1616577592.6875
MEM 1492.480469 1616577592.7878
MEM 1492.480469 1616577592.8880
MEM 1492.480469 1616577592.9882
MEM 1492.480469 1616577593.0885
MEM 1492.480469 1616577593.1888
MEM 1492.480469 1616577593.2890
MEM 1492.480469 1616577593.3893
MEM 1492.480469 1616577593.4896
MEM 1492.480469 1616577593.5898
MEM 1492.480469 1616577593.6904
MEM 1492.480469 1616577593.7908
MEM 1492.480469 1616577593.8911
MEM 1492.480469 1616577593.9913
MEM 1492.480469 1616577594.0916
MEM 1492.480469 1616577594.1918
MEM 1492.480469 1616577594.2921
MEM 1492.480469 1616577594.3923
MEM 1492.480469 1616577594.4925
MEM 1492.480469 1616577594.5927
MEM 1492.480469 1616577594.6930
MEM 1492.480469 1616577594.7932
MEM 1492.480469 1616577594.8935
MEM 1492.480469 1616577594.9937
MEM 1492.480469 1616577595.0943
MEM 1492.480469 1616577595.1946
MEM 1492.480469 1616577595.2948
MEM 1492.480469 1616577595.3950
MEM 1492.480469 1616577595.4952
MEM 1492.480469 1616577595.5955
MEM 1492.480469 1616577595.6957
MEM 1492.480469 1616577595.7960
MEM 1492.480469 1616577595.8963
MEM 1492.480469 1616577595.9965
MEM 1492.480469 1616577596.0968
MEM 1492.480469 1616577596.1972
MEM 1492.480469 1616577596.2974
MEM 1492.480469 1616577596.3977
MEM 1492.480469 1616577596.4979
MEM 1492.480469 1616577596.5982
MEM 1492.480469 1616577596.6984
MEM 1492.480469 1616577596.7989
MEM 1492.480469 1616577596.8991
MEM 1492.480469 1616577596.9993
MEM 1492.480469 1616577597.0996
MEM 1492.480469 1616577597.1998
MEM 1492.480469 1616577597.3001
MEM 1492.480469 1616577597.4003
MEM 1492.480469 1616577597.5006
MEM 1492.480469 1616577597.6009
MEM 1492.480469 1616577597.7011
MEM 1492.480469 1616577597.8013
MEM 1492.480469 1616577597.9015
MEM 1492.480469 1616577598.0018
MEM 1492.480469 1616577598.1021
MEM 1492.480469 1616577598.2023
MEM 1492.480469 1616577598.3026
MEM 1492.480469 1616577598.4028
MEM 1492.480469 1616577598.5031
MEM 1492.480469 1616577598.6033
MEM 1492.480469 1616577598.7035
MEM 1492.480469 1616577598.8038
MEM 1492.480469 1616577598.9040
MEM 1492.480469 1616577599.0042
MEM 1492.480469 1616577599.1045
MEM 1492.480469 1616577599.2047
MEM 1492.480469 1616577599.3050
MEM 1492.480469 1616577599.4053
MEM 1492.480469 1616577599.5056
MEM 1492.480469 1616577599.6059
MEM 1492.480469 1616577599.7062
MEM 1492.480469 1616577599.8064
MEM 1492.480469 1616577599.9067
MEM 1492.480469 1616577600.0070
MEM 1492.480469 1616577600.1072
MEM 1492.480469 1616577600.2075
MEM 1492.480469 1616577600.3077
MEM 1492.480469 1616577600.4079
MEM 1492.480469 1616577600.5082
MEM 1492.480469 1616577600.6085
MEM 1492.480469 1616577600.7087
MEM 1492.480469 1616577600.8090
MEM 1492.480469 1616577600.9092
MEM 1492.480469 1616577601.0095
MEM 1492.480469 1616577601.1097
MEM 1492.480469 1616577601.2100
MEM 1492.480469 1616577601.3103
MEM 1492.480469 1616577601.4106
MEM 1492.480469 1616577601.5109
MEM 1492.480469 1616577601.6111
MEM 1492.480469 1616577601.7113
MEM 1492.480469 1616577601.8116
MEM 1492.480469 1616577601.9118
MEM 1492.480469 1616577602.0121
MEM 1492.480469 1616577602.1123
MEM 1492.480469 1616577602.2125
MEM 1492.480469 1616577602.3127
MEM 1492.480469 1616577602.4131
MEM 1492.480469 1616577602.5133
MEM 1492.480469 1616577602.6138
MEM 1492.480469 1616577602.7142
MEM 1492.480469 1616577602.8144
MEM 1492.480469 1616577602.9147
MEM 1492.480469 1616577603.0150
MEM 1492.480469 1616577603.1153
MEM 1492.480469 1616577603.2155
MEM 1492.480469 1616577603.3158
MEM 1492.480469 1616577603.4160
MEM 1492.480469 1616577603.5163
MEM 1492.480469 1616577603.6165
MEM 1492.480469 1616577603.7168
MEM 1492.480469 1616577603.8170
MEM 1492.480469 1616577603.9173
MEM 1492.480469 1616577604.0176
MEM 1492.480469 1616577604.1178
MEM 1492.480469 1616577604.2181
MEM 1492.480469 1616577604.3183
MEM 1492.480469 1616577604.4186
MEM 1492.480469 1616577604.5190
MEM 1492.480469 1616577604.6192
MEM 1492.480469 1616577604.7196
MEM 1492.480469 1616577604.8200
MEM 1492.480469 1616577604.9204
MEM 1492.480469 1616577605.0208
MEM 1492.480469 1616577605.1212
MEM 1492.480469 1616577605.2214
MEM 1492.480469 1616577605.3217
MEM 1492.480469 1616577605.4220
MEM 1492.480469 1616577605.5222
MEM 1492.480469 1616577605.6225
MEM 1492.480469 1616577605.7228
MEM 1492.480469 1616577605.8231
MEM 1492.480469 1616577605.9233
MEM 1492.480469 1616577606.0238
MEM 1492.480469 1616577606.1243
MEM 1492.480469 1616577606.2245
MEM 1492.480469 1616577606.3250
MEM 1492.480469 1616577606.4253
MEM 1492.480469 1616577606.5255
MEM 1492.480469 1616577606.6260
MEM 1492.480469 1616577606.7263
MEM 1492.480469 1616577606.8265
MEM 1492.480469 1616577606.9270
MEM 1492.480469 1616577607.0274
MEM 1492.480469 1616577607.1278
MEM 1492.480469 1616577607.2282
MEM 1492.480469 1616577607.3284
MEM 1492.480469 1616577607.4286
MEM 1492.480469 1616577607.5289
MEM 1492.480469 1616577607.6292
MEM 1492.480469 1616577607.7295
MEM 1492.480469 1616577607.8298
MEM 1492.480469 1616577607.9301
MEM 1492.480469 1616577608.0304
MEM 1492.480469 1616577608.1307
MEM 1492.480469 1616577608.2310
MEM 1492.480469 1616577608.3313
MEM 1492.480469 1616577608.4316
MEM 1492.480469 1616577608.5319
MEM 1492.480469 1616577608.6322
MEM 1492.480469 1616577608.7324
MEM 1492.480469 1616577608.8327
MEM 1492.480469 1616577608.9329
MEM 1492.480469 1616577609.0332
MEM 1492.480469 1616577609.1334
MEM 1492.480469 1616577609.2337
MEM 1492.480469 1616577609.3339
MEM 1492.480469 1616577609.4342
MEM 1492.480469 1616577609.5344
MEM 1492.480469 1616577609.6347
MEM 1492.480469 1616577609.7350
MEM 1492.480469 1616577609.8352
MEM 1492.480469 1616577609.9355
MEM 1492.480469 1616577610.0357
MEM 1492.480469 1616577610.1359
MEM 1492.480469 1616577610.2362
MEM 1492.480469 1616577610.3365
MEM 1492.480469 1616577610.4368
MEM 1492.480469 1616577610.5370
MEM 1492.480469 1616577610.6373
MEM 1492.480469 1616577610.7376
MEM 1492.480469 1616577610.8379
MEM 1492.480469 1616577610.9382
MEM 1492.480469 1616577611.0385
MEM 1492.480469 1616577611.1387
MEM 1492.480469 1616577611.2390
MEM 1492.480469 1616577611.3392
MEM 1492.480469 1616577611.4395
MEM 1492.480469 1616577611.5397
MEM 1492.480469 1616577611.6401
MEM 1492.480469 1616577611.7403
MEM 1492.480469 1616577611.8406
MEM 1492.480469 1616577611.9409
MEM 1492.480469 1616577612.0411
MEM 1492.480469 1616577612.1416
MEM 1492.480469 1616577612.2419
MEM 1492.480469 1616577612.3421
MEM 1492.480469 1616577612.4424
MEM 1492.476562 1616577612.5430
MEM 1492.476562 1616577612.6436
MEM 1492.476562 1616577612.7438
MEM 1492.476562 1616577612.8441
MEM 1492.476562 1616577612.9443
MEM 1492.476562 1616577613.0446
MEM 1492.476562 1616577613.1448
MEM 1492.476562 1616577613.2451
MEM 1518.769531 1616577613.3453
MEM 1548.160156 1616577613.4456
MEM 1592.500000 1616577613.5458
MEM 1851.582031 1616577613.6460
MEM 2157.804688 1616577613.7463
MEM 2429.394531 1616577613.8466
MEM 2732.570312 1616577613.9470
